esperado,obtenido,accuracy,tareas,maquinas
2990.257,7826.995,0.63125,559,16
2925.447,7488.647,0.575,560,16
3013.66,8058.555,0.5625,561,16
3102.277,8878.276,0.53125,562,16
2970.252,7740.878,0.575,563,16
3033.064,8579.928,0.5,564,16
2979.26,8065.046,0.56875,565,16
2988.706,8285.421,0.53125,566,16
2969.005,7918.834,0.6125,567,16
3006.591,7420.344,0.61875,568,16
2950.385,7750.608,0.525,569,16
3018.686,7811.484,0.54375,570,16
3067.391,7841.387,0.575,571,16
3079.099,8314.481,0.6,572,16
2988.153,7607.874,0.54375,573,16
3070.405,8887.02,0.5125,574,16
3027.358,7505.585,0.5375,575,16
3096.417,8183.201,0.56875,576,16
3079.323,8199.991,0.56875,577,16
2997.316,8630.791,0.55625,578,16
3023.35,7659.798,0.53125,579,16
3038.758,8266.447,0.51875,580,16
3117.217,8456.746,0.5125,581,16
3076.039,8233.224,0.5875,582,16
3093.636,7678.711,0.6,583,16
3087.525,7891.73,0.5625,584,16
3147.241,8701.712,0.54375,585,16
3073.321,7610.836,0.63125,586,16
3140.099,8317.109,0.575,587,16
3115.868,8118.439,0.5625,588,16
3111.78,8057.693,0.56875,589,16
3147.829,8672.547,0.5375,590,16
3136.317,9042.357,0.4875,591,16
3082.78,8184.548,0.55,592,16
3114.449,8539.908,0.55625,593,16
3152.09,8534.755,0.5875,594,16
3227.775,9171.145,0.5875,595,16
3178.284,8094.727,0.60625,596,16
3201.381,8039.548,0.6125,597,16
3197.168,8470.283,0.55625,598,16
3188.52,8331.844,0.55,599,16
3210.33,8531.524,0.59375,600,16
3135.606,8343.286,0.65,601,16
3220.402,8373.245,0.6,602,16
3180.368,8594.155,0.55625,603,16
3199.611,8573.614,0.525,604,16
3221.76,8164.558,0.58125,605,16
3198.656,8511.711,0.59375,606,16
3186.601,8341.264,0.56875,607,16
3229.826,8057.123,0.5625,608,16
3188.609,8067.14,0.5625,609,16
3215.788,8395.551,0.59375,610,16
3213.506,8422.556,0.5875,611,16
3239.814,8582.732,0.59375,612,16
3205.534,9220.663,0.6125,613,16
3233.96,8425.7,0.6125,614,16
3278.882,8927.142,0.5125,615,16
3198.767,7659.955,0.56875,616,16
3188.04,7965.036,0.5625,617,16
3297.772,9299.69,0.525,618,16
3291.528,7979.074,0.63125,619,16
3314.019,9096.053,0.625,620,16
3279.45,9078.725,0.625,621,16
3349.799,9580.454,0.5125,622,16
3300.025,9327.683,0.56875,623,16
3300.777,7931.23,0.56875,624,16
3316.355,8489.029,0.65,625,16
3370.813,9095.97,0.55625,626,16
3278.323,8583.892,0.525,627,16
3355.69,9212.041,0.58125,628,16
3320.662,8796.298,0.53125,629,16
3304.379,8156.464,0.65,630,16
3350.927,9257.873,0.5375,631,16
3379.698,9119.356,0.5375,632,16
3388.246,9058.746,0.55,633,16
3259.205,8702.081,0.5625,634,16
3261.348,8798.746,0.56875,635,16
3271.196,9312.061,0.59375,636,16
3384.56,9012.074,0.5,637,16
3476.707,8986.012,0.53125,638,16
3327.242,8451.397,0.59375,639,16
3362.872,9098.923,0.56875,640,16
3409.22,9567.429,0.63125,641,16
3340.254,8880.514,0.5625,642,16
3433.525,9278.21,0.61875,643,16
3384.422,9048.98,0.65,644,16
3448.44,9438.735,0.60625,645,16
3388.898,8860.985,0.53125,646,16
3435.334,9995.174,0.56875,647,16
3405.025,9118.139,0.55,648,16
3417.92,9150.486,0.59375,649,16
3431.343,9585.94,0.625,650,16
3493.874,9286.458,0.6,651,16
3466.074,9907.179,0.55,652,16
3418.208,9321.384,0.65,653,16
3431.996,9145.469,0.59375,654,16
3487.239,9335.235,0.54375,655,16
3381.661,8773.761,0.625,656,16
3401.864,8772.096,0.575,657,16
3515.737,8980.402,0.58125,658,16
3458.905,9310.093,0.58125,659,16
3478.837,9390.56,0.65625,660,16
3451.22,9663.348,0.55625,661,16
3523.285,9019.366,0.54375,662,16
3518.332,8639.233,0.6,663,16
3450.882,9553.01,0.5375,664,16
3531.338,9697.814,0.58125,665,16
3493.042,9750.333,0.56875,666,16
3534.854,9581.235,0.5875,667,16
3493.865,8298.327,0.51875,668,16
3446.337,10076.71,0.5125,669,16
3521.05,8979.807,0.55625,670,16
3575.41,9411.888,0.53125,671,16
3483.824,8810.499,0.525,672,16
3554.061,10224.081,0.56875,673,16
3540.946,8842.238,0.6,674,16
3530.356,8661.534,0.59375,675,16
3581.298,9916.375,0.5375,676,16
3510.129,9524.991,0.49375,677,16
3560.669,10235.05,0.5875,678,16
3551.843,9419.882,0.63125,679,16
3536.436,9635.639,0.55625,680,16
3573.929,9047.284,0.53125,681,16
3595.271,9723.118,0.54375,682,16
3573.822,9885.321,0.51875,683,16
3595.021,9557.352,0.525,684,16
3553.241,9013.307,0.5625,685,16
3530.307,10058.145,0.55,686,16
3659.051,10340.251,0.5,687,16
3585.219,9556.178,0.5625,688,16
3639.705,9583.984,0.5625,689,16
3701.344,10063.201,0.68125,690,16
3673.15,9711.754,0.5625,691,16
3664.329,9605.116,0.55,692,16
3664.344,9669.678,0.55625,693,16
3665.354,9587.784,0.575,694,16
3599.328,9339.92,0.64375,695,16
3758.106,9880.141,0.53125,696,16
3703.816,9772.124,0.53125,697,16
3673.684,9963.714,0.59375,698,16
3551.944,9136.881,0.56875,699,16
3721.765,9906.398,0.6,700,16
3661.951,9779.608,0.5625,701,16
3724.43,9716.681,0.5875,702,16
3651.586,9784.081,0.5,703,16
3661.055,10192.408,0.5875,704,16
3643.435,9875.446,0.5875,705,16
3787.856,9842.36,0.575,706,16
3703.71,9890.461,0.56875,707,16
3707.437,10820.99,0.5875,708,16
3707.482,10044.179,0.60625,709,16
3653.298,9529.429,0.6,710,16
3735.269,10141.005,0.56875,711,16
3803.713,10760.91,0.5875,712,16
3655.67,8816.986,0.5,713,16
3844.284,9923.093,0.575,714,16
3735.246,10192.217,0.5875,715,16
3726.376,9096.135,0.59375,716,16
3622.804,8848.702,0.6375,717,16
3772.125,10274.429,0.58125,718,16
3816.854,10402.665,0.60625,719,16
3717.675,11054.344,0.55625,720,16
3702.825,10051.522,0.5875,721,16
3803.046,10155.128,0.56875,722,16
3835.193,9487.91,0.54375,723,16
3800.143,9953.276,0.5875,724,16
3775.121,10557.256,0.56875,725,16
3908.317,10081.901,0.55,726,16
3850.571,10089.85,0.5625,727,16
3823.779,10193.486,0.54375,728,16
3888.658,10660.126,0.56875,729,16
3813.957,10270.853,0.6,730,16
3739.625,9571.416,0.6,731,16
3783.918,9581.924,0.59375,732,16
3794.285,10253.189,0.49375,733,16
3828.991,9979.4,0.55625,734,16
3730.025,9140.806,0.51875,735,16
3843.169,9978.032,0.55,736,16
3941.274,9941.967,0.5875,737,16
3871.787,10166.49,0.5625,738,16
3859.117,10896.407,0.625,739,16
3899.448,11273.048,0.58125,740,16
3888.047,10158.376,0.6125,741,16
3871.193,10733.929,0.54375,742,16
3938.9,10672.603,0.56875,743,16
3835.618,9725.722,0.63125,744,16
3847.18,10121.685,0.56875,745,16
3927.208,10723.357,0.59375,746,16
3938.152,10987.341,0.59375,747,16
3870.347,10155.52,0.5375,748,16
3864.941,9693.968,0.56875,749,16
3886.74,10708.541,0.65,750,16
3996.492,11006.704,0.61875,751,16
3880.593,9774.187,0.53125,752,16
3934.898,10632.315,0.60625,753,16
3988.232,11459.916,0.6125,754,16
3919.123,9675.557,0.525,755,16
3885.314,10290.662,0.5875,756,16
4009.479,10974.899,0.6,757,16
4027.743,11350.11,0.54375,758,16
3905.47,10497.792,0.55625,759,16
4069.682,11853.7,0.55625,760,16
3934.936,10478.62,0.5875,761,16
4017.582,12064.342,0.55625,762,16
4042.29,11749.482,0.6,763,16
3913.02,10155.087,0.51875,764,16
3999.256,11220.87,0.55625,765,16
